flight_date,flight_status,departure.iata,departure.scheduled,arrival.iata,arrival.scheduled,flight.number,aircraft
2023-12-08,scheduled,GEA,2023-12-08T08:00:00+00:00,MEE,2023-12-08T08:55:00+00:00,19,
2023-12-08,scheduled,GEA,2023-12-08T08:00:00+00:00,MEE,2023-12-08T08:55:00+00:00,239,
2023-12-08,scheduled,GEA,2023-12-08T08:00:00+00:00,MEE,2023-12-08T08:55:00+00:00,129,
2023-12-08,scheduled,NQZ,2023-12-08T03:05:00+00:00,ALA,2023-12-08T04:55:00+00:00,956,
2023-12-08,scheduled,NQZ,2023-12-08T03:00:00+00:00,AYT,2023-12-08T05:40:00+00:00,231,
2023-12-08,scheduled,JED,2023-12-08T00:05:00+00:00,CAI,2023-12-08T01:30:00+00:00,309,
2023-12-08,scheduled,UPG,2023-12-08T04:40:00+00:00,TIM,2023-12-08T08:35:00+00:00,6260,
2023-12-08,scheduled,UPG,2023-12-08T04:10:00+00:00,AMQ,2023-12-08T06:50:00+00:00,1800,
2023-12-08,scheduled,UPG,2023-12-08T04:10:00+00:00,AMQ,2023-12-08T06:50:00+00:00,888,
2023-12-08,scheduled,BDB,2023-12-08T06:45:00+00:00,BNE,2023-12-08T07:40:00+00:00,2319,
2023-12-08,scheduled,NRT,2023-12-08T06:05:00+00:00,FUK,2023-12-08T08:15:00+00:00,6053,
2023-12-08,scheduled,NRT,2023-12-08T06:05:00+00:00,FUK,2023-12-08T08:15:00+00:00,501,
2023-12-08,scheduled,ISB,2023-12-08T01:45:00+00:00,JED,2023-12-08T06:05:00+00:00,270,
2023-12-08,scheduled,CGO,2023-12-08T01:05:00+00:00,HAN,2023-12-08T03:00:00+00:00,4201,
2023-12-08,scheduled,UPG,2023-12-08T03:15:00+00:00,BIK,2023-12-08T07:05:00+00:00,938,
2023-12-08,scheduled,NGB,2023-12-08T04:35:00+00:00,KIX,2023-12-08T07:50:00+00:00,7955,
2023-12-08,scheduled,CNS,2023-12-08T06:30:00+00:00,TSV,2023-12-08T07:25:00+00:00,7213,
2023-12-08,scheduled,CNS,2023-12-08T06:30:00+00:00,TSV,2023-12-08T07:25:00+00:00,2355,
2023-12-08,scheduled,CNS,2023-12-08T06:30:00+00:00,ISA,2023-12-08T08:35:00+00:00,5361,
2023-12-08,scheduled,CNS,2023-12-08T06:40:00+00:00,SYD,2023-12-08T10:40:00+00:00,5871,
2023-12-08,scheduled,CNS,2023-12-08T06:45:00+00:00,ONG,2023-12-08T08:30:00+00:00,5451,
2023-12-08,scheduled,CNS,2023-12-08T06:40:00+00:00,SYD,2023-12-08T10:40:00+00:00,951,
2023-12-08,scheduled,CNS,2023-12-08T06:45:00+00:00,CTN,2023-12-08T07:30:00+00:00,151,
2023-12-08,scheduled,CNS,2023-12-08T07:00:00+00:00,POM,2023-12-08T08:25:00+00:00,91,
2023-12-08,scheduled,CNS,2023-12-08T07:00:00+00:00,WEI,2023-12-08T08:30:00+00:00,2480,
2023-12-08,scheduled,LKO,2023-12-08T02:05:00+00:00,DEL,2023-12-08T03:35:00+00:00,2773,
2023-12-08,scheduled,PVG,2023-12-08T00:10:00+00:00,SIN,2023-12-08T06:00:00+00:00,5755,
2023-12-08,scheduled,PVG,2023-12-08T00:15:00+00:00,SYD,2023-12-08T13:35:00+00:00,5212,
2023-12-08,scheduled,PVG,2023-12-08T00:15:00+00:00,AKL,2023-12-08T16:30:00+00:00,1004,
2023-12-08,scheduled,PVG,2023-12-08T00:20:00+00:00,MEL,2023-12-08T14:05:00+00:00,4036,
2023-12-08,scheduled,PVG,2023-12-08T00:20:00+00:00,MEL,2023-12-08T14:05:00+00:00,5219,
2023-12-08,scheduled,PVG,2023-12-08T00:40:00+00:00,BUD,2023-12-08T05:21:00+00:00,,
2023-12-08,scheduled,PVG,2023-12-08T04:10:00+00:00,CDG,2023-12-08T10:25:00+00:00,7553,
2023-12-08,scheduled,PVG,2023-12-08T04:15:00+00:00,NRT,2023-12-08T08:00:00+00:00,212,
2023-12-08,scheduled,PVG,2023-12-08T04:15:00+00:00,SZX,2023-12-08T06:35:00+00:00,7314,
2023-12-08,scheduled,AUU,2023-12-08T06:35:00+00:00,CNS,2023-12-08T08:10:00+00:00,2306,
2023-12-08,scheduled,BOM,2023-12-08T02:30:00+00:00,DEL,2023-12-08T04:35:00+00:00,9514,
2023-12-08,scheduled,POM,2023-12-08T06:10:00+00:00,LAE,2023-12-08T06:55:00+00:00,100,
2023-12-08,scheduled,LAE,2023-12-08T07:05:00+00:00,POM,2023-12-08T08:05:00+00:00,201,
2023-12-08,scheduled,CAN,2023-12-08T01:50:00+00:00,FRA,2023-12-08T07:20:00+00:00,465,
2023-12-08,scheduled,NKG,2023-12-08T03:50:00+00:00,PEK,2023-12-08T05:25:00+00:00,7110,
2023-12-08,scheduled,TAO,2023-12-08T03:05:00+00:00,NGO,2023-12-08T06:50:00+00:00,2491,
2023-12-08,scheduled,TAO,2023-12-08T02:25:00+00:00,NRT,2023-12-08T06:15:00+00:00,8506,
2023-12-08,scheduled,CEB,2023-12-08T05:00:00+00:00,PPS,2023-12-08T06:25:00+00:00,229,
2023-12-08,scheduled,UPG,2023-12-08T03:35:00+00:00,SOQ,2023-12-08T06:50:00+00:00,942,
2023-12-08,scheduled,UPG,2023-12-08T03:35:00+00:00,SOQ,2023-12-08T06:50:00+00:00,6190,
2023-12-08,scheduled,UPG,2023-12-08T03:20:00+00:00,TIM,2023-12-08T07:15:00+00:00,588,
2023-12-08,scheduled,UPG,2023-12-08T03:15:00+00:00,BIK,2023-12-08T07:05:00+00:00,1880,
2023-12-08,scheduled,UPG,2023-12-08T03:15:00+00:00,BIK,2023-12-08T07:05:00+00:00,6204,
2023-12-08,scheduled,UPG,2023-12-08T03:15:00+00:00,BIK,2023-12-08T07:05:00+00:00,800,
2023-12-08,scheduled,UPG,2023-12-08T03:10:00+00:00,BIK,2023-12-08T07:00:00+00:00,582,
2023-12-08,scheduled,NRT,2023-12-08T02:30:00+00:00,PVG,2023-12-08T04:50:00+00:00,208,
2023-12-08,scheduled,NRT,2023-12-08T02:20:00+00:00,HGH,2023-12-08T04:50:00+00:00,9106,
2023-12-08,scheduled,CTU,2023-12-08T02:05:00+00:00,PEN,2023-12-08T12:20:00+00:00,7627,
2023-12-08,scheduled,CTU,2023-12-08T02:05:00+00:00,PEK,2023-12-08T05:10:00+00:00,7001,
2023-12-08,scheduled,CTU,2023-12-08T02:00:00+00:00,MAA,2023-12-08T12:00:00+00:00,7669,
2023-12-08,scheduled,CTU,2023-12-08T02:00:00+00:00,HKG,2023-12-08T04:25:00+00:00,721,
2023-12-08,scheduled,KIX,2023-12-08T06:00:00+00:00,TSN,2023-12-08T07:45:00+00:00,3830,
2023-12-08,scheduled,KIX,2023-12-08T05:50:00+00:00,NGB,2023-12-08T07:20:00+00:00,7956,
2023-12-08,scheduled,TPE,2023-12-08T04:05:00+00:00,SIN,2023-12-08T08:40:00+00:00,6085,
2023-12-08,scheduled,TPE,2023-12-08T03:40:00+00:00,IST,2023-12-08T13:45:00+00:00,6227,
2023-12-08,scheduled,TPE,2023-12-08T03:25:00+00:00,PVG,2023-12-08T05:20:00+00:00,1092,
2023-12-08,scheduled,TPE,2023-12-08T03:15:00+00:00,PVG,2023-12-08T04:55:00+00:00,262,
2023-12-08,scheduled,DVO,2023-12-08T03:55:00+00:00,MNL,2023-12-08T05:45:00+00:00,8752,
2023-12-08,scheduled,DVO,2023-12-08T03:50:00+00:00,MNL,2023-12-08T06:00:00+00:00,968,
2023-12-08,scheduled,PNQ,2023-12-08T01:40:00+00:00,IDR,2023-12-08T02:55:00+00:00,284,
2023-12-08,scheduled,PNQ,2023-12-08T01:45:00+00:00,BLR,2023-12-08T03:15:00+00:00,975,
2023-12-08,scheduled,PNQ,2023-12-08T02:00:00+00:00,DEL,2023-12-08T04:05:00+00:00,5245,
2023-12-08,scheduled,PNQ,2023-12-08T02:00:00+00:00,DEL,2023-12-08T04:05:00+00:00,8489,
2023-12-08,scheduled,PNQ,2023-12-08T02:00:00+00:00,DEL,2023-12-08T04:05:00+00:00,2418,
2023-12-08,scheduled,PNQ,2023-12-08T02:10:00+00:00,SIN,2023-12-08T10:30:00+00:00,111,
2023-12-08,scheduled,POM,2023-12-08T06:20:00+00:00,SYD,2023-12-08T11:15:00+00:00,1,
2023-12-08,active,HND,2023-12-08T00:05:00+00:00,KUL,2023-12-08T06:45:00+00:00,885,
2023-12-08,active,HND,2023-12-08T00:05:00+00:00,CGK,2023-12-08T06:00:00+00:00,871,
2023-12-08,scheduled,SJW,2023-12-08T04:20:00+00:00,HET,2023-12-08T05:40:00+00:00,9074,
2023-12-08,scheduled,SJW,2023-12-08T04:30:00+00:00,CGO,2023-12-08T05:55:00+00:00,4388,
2023-12-08,scheduled,LHE,2023-12-08T01:35:00+00:00,JED,2023-12-08T05:10:00+00:00,821,
2023-12-08,scheduled,LHE,2023-12-08T02:00:00+00:00,JED,2023-12-08T05:50:00+00:00,739,
2023-12-08,scheduled,UPG,2023-12-08T04:10:00+00:00,AMQ,2023-12-08T06:50:00+00:00,6738,
2023-12-08,scheduled,ADD,2023-12-08T00:05:00+00:00,FCO,2023-12-08T04:35:00+00:00,7157,
2023-12-08,scheduled,ADD,2023-12-08T00:05:00+00:00,FCO,2023-12-08T04:35:00+00:00,1973,
2023-12-08,scheduled,ALA,2023-12-08T02:10:00+00:00,NQZ,2023-12-08T04:10:00+00:00,9109,
2023-12-08,scheduled,ALA,2023-12-08T02:10:00+00:00,NQZ,2023-12-08T04:10:00+00:00,1648,
2023-12-08,scheduled,ALA,2023-12-08T02:10:00+00:00,NQZ,2023-12-08T04:10:00+00:00,8121,
2023-12-08,scheduled,ALA,2023-12-08T02:40:00+00:00,DEL,2023-12-08T05:35:00+00:00,1802,
2023-12-08,scheduled,ALA,2023-12-08T02:10:00+00:00,NQZ,2023-12-08T04:10:00+00:00,648,
2023-12-08,scheduled,ALA,2023-12-08T02:50:00+00:00,STN,2023-12-08T06:20:00+00:00,793,
2023-12-08,scheduled,ALA,2023-12-08T02:50:00+00:00,STN,2023-12-08T06:20:00+00:00,794,
2023-12-08,scheduled,EVN,2023-12-08T00:20:00+00:00,MRV,2023-12-08T00:40:00+00:00,4332,
2023-12-08,scheduled,BDB,2023-12-08T06:45:00+00:00,BNE,2023-12-08T07:40:00+00:00,5543,
2023-12-08,scheduled,KTM,2023-12-08T02:35:00+00:00,PKR,2023-12-08T02:55:00+00:00,659,
2023-12-08,scheduled,KTM,2023-12-08T02:30:00+00:00,KWI,2023-12-08T05:40:00+00:00,540,
2023-12-08,scheduled,KTM,2023-12-08T02:15:00+00:00,DOH,2023-12-08T05:05:00+00:00,645,
2023-12-08,scheduled,DVO,2023-12-08T04:35:00+00:00,MNL,2023-12-08T06:45:00+00:00,958,
2023-12-08,scheduled,BWU,2023-12-08T06:50:00+00:00,TMW,2023-12-08T07:29:00+00:00,,
2023-12-08,scheduled,DYU,2023-12-08T01:55:00+00:00,URC,2023-12-08T07:30:00+00:00,6020,
2023-12-08,scheduled,DXB,2023-12-08T00:15:00+00:00,JED,2023-12-08T02:25:00+00:00,801,
2023-12-08,scheduled,DXB,2023-12-08T00:20:00+00:00,DAC,2023-12-08T07:05:00+00:00,501,
2023-12-08,scheduled,DXB,2023-12-08T00:30:00+00:00,BAH,2023-12-08T00:50:00+00:00,29,
2023-12-08,scheduled,DXB,2023-12-08T00:40:00+00:00,TBS,2023-12-08T04:15:00+00:00,713,
2023-12-08,scheduled,DXB,2023-12-08T00:50:00+00:00,JED,2023-12-08T03:15:00+00:00,1508,
2023-12-08,scheduled,DXB,2023-12-08T01:00:00+00:00,CKG,2023-12-08T11:30:00+00:00,452,
2023-12-08,scheduled,TNA,2023-12-08T04:30:00+00:00,ICN,2023-12-08T07:05:00+00:00,2429,
2023-12-08,scheduled,KJA,2023-12-08T00:30:00+00:00,OSS,2023-12-08T02:55:00+00:00,2805,
2023-12-08,scheduled,KIX,2023-12-08T03:09:00+00:00,IND,2023-12-08T00:56:00+00:00,13,
2023-12-08,scheduled,KIX,2023-12-08T03:00:00+00:00,NGB,2023-12-08T04:35:00+00:00,7952,
2023-12-08,scheduled,KIX,2023-12-08T02:55:00+00:00,CSX,2023-12-08T05:55:00+00:00,7256,
2023-12-08,scheduled,KIX,2023-12-08T02:50:00+00:00,XIY,2023-12-08T05:50:00+00:00,7012,
2023-12-08,scheduled,KIX,2023-12-08T02:45:00+00:00,XIY,2023-12-08T05:55:00+00:00,7562,
2023-12-08,scheduled,KIX,2023-12-08T02:45:00+00:00,PVG,2023-12-08T04:15:00+00:00,1064,
2023-12-08,scheduled,KIX,2023-12-08T02:40:00+00:00,WUH,2023-12-08T05:30:00+00:00,7554,
2023-12-08,scheduled,KIX,2023-12-08T02:40:00+00:00,SZX,2023-12-08T05:45:00+00:00,7560,
2023-12-08,scheduled,KIX,2023-12-08T02:30:00+00:00,HFE,2023-12-08T04:50:00+00:00,4112,
2023-12-08,scheduled,RAB,2023-12-08T06:30:00+00:00,POM,2023-12-08T08:30:00+00:00,205,
2023-12-08,scheduled,MLE,2023-12-08T01:30:00+00:00,DOH,2023-12-08T04:25:00+00:00,2493,
2023-12-08,scheduled,MLE,2023-12-08T01:30:00+00:00,DOH,2023-12-08T04:25:00+00:00,7440,
2023-12-08,scheduled,MLE,2023-12-08T01:30:00+00:00,DOH,2023-12-08T04:25:00+00:00,8212,
2023-12-08,scheduled,MLE,2023-12-08T01:30:00+00:00,DOH,2023-12-08T04:25:00+00:00,5759,
2023-12-08,scheduled,MLE,2023-12-08T01:30:00+00:00,DOH,2023-12-08T04:25:00+00:00,6248,
2023-12-08,scheduled,HKG,2023-12-08T04:40:00+00:00,HGH,2023-12-08T06:55:00+00:00,9056,
2023-12-08,scheduled,HKG,2023-12-08T04:50:00+00:00,XMN,2023-12-08T06:10:00+00:00,3258,
2023-12-08,scheduled,HKG,2023-12-08T04:50:00+00:00,ANC,2023-12-07T22:55:00+00:00,7680,
2023-12-08,scheduled,MNL,2023-12-08T00:10:00+00:00,NGO,2023-12-08T05:00:00+00:00,94,
2023-12-08,scheduled,XMY,2023-12-08T06:40:00+00:00,CNC,2023-12-08T06:55:00+00:00,2322,
2023-12-08,scheduled,BOM,2023-12-08T02:10:00+00:00,LHR,2023-12-08T07:05:00+00:00,7364,
2023-12-08,scheduled,BOM,2023-12-08T02:25:00+00:00,BLR,2023-12-08T04:10:00+00:00,8262,
2023-12-08,scheduled,BOM,2023-12-08T02:25:00+00:00,BLR,2023-12-08T04:10:00+00:00,5032,
2023-12-08,scheduled,BOM,2023-12-08T02:25:00+00:00,AMD,2023-12-08T03:35:00+00:00,5085,
2023-12-08,scheduled,BOM,2023-12-08T02:25:00+00:00,AMD,2023-12-08T03:35:00+00:00,8221,
2023-12-08,scheduled,BOM,2023-12-08T02:25:00+00:00,AMD,2023-12-08T03:35:00+00:00,7998,
2023-12-08,scheduled,BOM,2023-12-08T02:30:00+00:00,AMS,2023-12-08T07:35:00+00:00,3132,
2023-12-08,scheduled,BOM,2023-12-08T02:25:00+00:00,BLR,2023-12-08T04:10:00+00:00,6284,
2023-12-08,scheduled,BOM,2023-12-08T02:30:00+00:00,AMS,2023-12-08T07:35:00+00:00,9495,
2023-12-08,scheduled,BOM,2023-12-08T02:30:00+00:00,AMS,2023-12-08T07:35:00+00:00,878,
2023-12-08,scheduled,BOM,2023-12-08T02:30:00+00:00,DEL,2023-12-08T04:35:00+00:00,5233,
2023-12-08,scheduled,BOM,2023-12-08T02:30:00+00:00,DEL,2023-12-08T04:35:00+00:00,6045,
2023-12-08,scheduled,BOM,2023-12-08T02:30:00+00:00,DEL,2023-12-08T04:35:00+00:00,6083,
2023-12-08,scheduled,DMM,2023-12-08T00:05:00+00:00,LKO,2023-12-08T06:35:00+00:00,896,
2023-12-08,scheduled,BNE,2023-12-08T06:20:00+00:00,GLT,2023-12-08T07:35:00+00:00,1707,
2023-12-08,scheduled,BNE,2023-12-08T06:20:00+00:00,GLT,2023-12-08T07:35:00+00:00,6472,
2023-12-08,scheduled,BNE,2023-12-08T06:20:00+00:00,GLT,2023-12-08T07:35:00+00:00,6370,
2023-12-08,scheduled,BNE,2023-12-08T06:20:00+00:00,GLT,2023-12-08T07:35:00+00:00,6472,
2023-12-08,scheduled,BNE,2023-12-08T06:15:00+00:00,MBH,2023-12-08T07:01:00+00:00,,
2023-12-08,scheduled,BNE,2023-12-08T06:15:00+00:00,ADL,2023-12-08T09:30:00+00:00,1384,
2023-12-08,scheduled,BNE,2023-12-08T06:15:00+00:00,ADL,2023-12-08T09:30:00+00:00,6920,
2023-12-08,scheduled,BNE,2023-12-08T06:30:00+00:00,ISA,2023-12-08T09:10:00+00:00,5155,
2023-12-08,scheduled,BNE,2023-12-08T06:30:00+00:00,ISA,2023-12-08T09:10:00+00:00,7915,
2023-12-08,scheduled,BNE,2023-12-08T06:30:00+00:00,ISA,2023-12-08T09:10:00+00:00,1076,
2023-12-08,scheduled,LHW,2023-12-08T00:05:00+00:00,NKG,2023-12-08T02:45:00+00:00,9001,
2023-12-08,scheduled,BNE,2023-12-08T06:35:00+00:00,SYD,2023-12-08T09:10:00+00:00,4054,
2023-12-08,scheduled,BNE,2023-12-08T06:35:00+00:00,SYD,2023-12-08T09:10:00+00:00,6407,
2023-12-08,scheduled,BNE,2023-12-08T06:35:00+00:00,SYD,2023-12-08T09:10:00+00:00,7415,
2023-12-08,scheduled,BNE,2023-12-08T06:35:00+00:00,SYD,2023-12-08T09:10:00+00:00,912,
2023-12-08,scheduled,BNE,2023-12-08T06:35:00+00:00,GTS,2023-12-08T11:15:00+00:00,4825,
2023-12-08,scheduled,BNE,2023-12-08T06:40:00+00:00,TSV,2023-12-08T08:35:00+00:00,5904,
2023-12-08,scheduled,BNE,2023-12-08T06:40:00+00:00,TSV,2023-12-08T08:35:00+00:00,904,
2023-12-08,scheduled,BNE,2023-12-08T06:55:00+00:00,MEL,2023-12-08T10:15:00+00:00,6532,
2023-12-08,scheduled,BNE,2023-12-08T06:55:00+00:00,MEL,2023-12-08T10:15:00+00:00,6896,
2023-12-08,scheduled,BNE,2023-12-08T06:55:00+00:00,MEL,2023-12-08T10:15:00+00:00,308,
2023-12-08,cancelled,BNE,2023-12-08T07:00:00+00:00,DPS,2023-12-08T11:15:00+00:00,158,
2023-12-08,cancelled,BNE,2023-12-08T07:00:00+00:00,DPS,2023-12-08T11:15:00+00:00,8178,
2023-12-08,scheduled,BNE,2023-12-08T07:00:00+00:00,MEL,2023-12-08T10:20:00+00:00,563,
2023-12-08,scheduled,BNE,2023-12-08T07:00:00+00:00,TWB,2023-12-08T07:18:00+00:00,,
2023-12-08,scheduled,BNE,2023-12-08T07:05:00+00:00,SYD,2023-12-08T09:40:00+00:00,916,
2023-12-08,scheduled,TWB,2023-12-08T06:00:00+00:00,BNE,2023-12-08T06:21:00+00:00,,
2023-12-08,scheduled,CNX,2023-12-08T00:30:00+00:00,KIX,2023-12-08T07:30:00+00:00,822,
2023-12-08,scheduled,WUH,2023-12-08T05:00:00+00:00,PVG,2023-12-08T06:35:00+00:00,7918,
2023-12-08,scheduled,BKK,2023-12-08T00:15:00+00:00,LHR,2023-12-08T06:20:00+00:00,7401,
2023-12-08,scheduled,BKK,2023-12-08T00:40:00+00:00,ICN,2023-12-08T08:05:00+00:00,8051,
2023-12-08,scheduled,BKK,2023-12-08T00:40:00+00:00,ICN,2023-12-08T08:05:00+00:00,1299,
2023-12-08,scheduled,BKK,2023-12-08T00:40:00+00:00,ICN,2023-12-08T08:05:00+00:00,6997,
2023-12-08,scheduled,BKK,2023-12-08T00:55:00+00:00,KIX,2023-12-08T08:10:00+00:00,7340,
2023-12-08,scheduled,BKK,2023-12-08T00:55:00+00:00,KIX,2023-12-08T08:10:00+00:00,4171,
2023-12-08,scheduled,BKK,2023-12-08T00:55:00+00:00,KIX,2023-12-08T08:10:00+00:00,3344,
2023-12-08,scheduled,BKK,2023-12-08T00:40:00+00:00,ICN,2023-12-08T08:05:00+00:00,6726,
2023-12-08,scheduled,BKK,2023-12-08T01:00:00+00:00,FUK,2023-12-08T08:10:00+00:00,5990,
2023-12-08,scheduled,BKK,2023-12-08T01:00:00+00:00,ICN,2023-12-08T08:30:00+00:00,7918,
2023-12-08,scheduled,BKK,2023-12-08T00:55:00+00:00,KIX,2023-12-08T08:10:00+00:00,5379,
2023-12-08,scheduled,BKK,2023-12-08T01:00:00+00:00,ICN,2023-12-08T08:25:00+00:00,9858,
2023-12-08,scheduled,BKK,2023-12-08T01:05:00+00:00,DXB,2023-12-08T05:00:00+00:00,6375,
2023-12-08,scheduled,BKK,2023-12-08T01:10:00+00:00,PUS,2023-12-08T08:35:00+00:00,9862,
2023-12-08,scheduled,BKK,2023-12-08T01:15:00+00:00,KIX,2023-12-08T08:40:00+00:00,612,
2023-12-08,scheduled,BKK,2023-12-08T01:30:00+00:00,ICN,2023-12-08T08:50:00+00:00,5851,
2023-12-08,scheduled,BKK,2023-12-08T03:20:00+00:00,HGH,2023-12-08T07:55:00+00:00,716,
2023-12-08,scheduled,BKK,2023-12-08T03:20:00+00:00,TPE,2023-12-08T08:00:00+00:00,838,
2023-12-08,scheduled,BKK,2023-12-08T03:20:00+00:00,HKG,2023-12-08T07:05:00+00:00,762,
2023-12-08,scheduled,BKK,2023-12-08T03:30:00+00:00,KWI,2023-12-08T07:10:00+00:00,414,
2023-12-08,scheduled,BKK,2023-12-08T03:30:00+00:00,CAN,2023-12-08T06:50:00+00:00,1266,
2023-12-08,scheduled,BKK,2023-12-08T03:30:00+00:00,MNL,2023-12-08T08:05:00+00:00,932,
2023-12-08,scheduled,BKK,2023-12-08T03:45:00+00:00,DEL,2023-12-08T06:45:00+00:00,88,
2023-12-08,scheduled,BKK,2023-12-08T03:45:00+00:00,ICN,2023-12-08T11:05:00+00:00,700,
2023-12-08,scheduled,BKK,2023-12-08T03:45:00+00:00,PVG,2023-12-08T07:55:00+00:00,7088,
2023-12-08,scheduled,BKK,2023-12-08T04:00:00+00:00,CAN,2023-12-08T07:55:00+00:00,252,
2023-12-08,scheduled,BKK,2023-12-08T04:00:00+00:00,CGO,2023-12-08T08:55:00+00:00,7994,
2023-12-08,scheduled,SZX,2023-12-08T04:15:00+00:00,MNL,2023-12-08T06:50:00+00:00,9815,
2023-12-08,scheduled,SZX,2023-12-08T04:20:00+00:00,PVG,2023-12-08T06:50:00+00:00,6804,
2023-12-08,scheduled,SZX,2023-12-08T04:20:00+00:00,SGN,2023-12-08T06:10:00+00:00,9801,
2023-12-08,scheduled,SZX,2023-12-08T04:30:00+00:00,HGH,2023-12-08T06:50:00+00:00,6904,
2023-12-08,scheduled,AKL,2023-12-08T08:30:00+00:00,NSN,2023-12-08T10:00:00+00:00,4408,
2023-12-08,scheduled,AKL,2023-12-08T08:30:00+00:00,NSN,2023-12-08T10:00:00+00:00,8472,
2023-12-08,scheduled,AKL,2023-12-08T08:30:00+00:00,NSN,2023-12-08T10:00:00+00:00,5947,
2023-12-08,scheduled,NSN,2023-12-08T10:05:00+00:00,WLG,2023-12-08T10:45:00+00:00,8306,
2023-12-08,scheduled,NSN,2023-12-08T10:05:00+00:00,WLG,2023-12-08T10:45:00+00:00,4565,
2023-12-08,scheduled,OVB,2023-12-08T02:30:00+00:00,MJZ,2023-12-08T07:10:00+00:00,590,
2023-12-08,scheduled,OVB,2023-12-08T02:25:00+00:00,HTA,2023-12-08T07:20:00+00:00,5223,
2023-12-08,scheduled,OVB,2023-12-08T02:20:00+00:00,IKT,2023-12-08T05:50:00+00:00,5227,
2023-12-08,scheduled,LST,2023-12-08T08:00:00+00:00,FLS,2023-12-08T08:35:00+00:00,801,
2023-12-08,scheduled,LST,2023-12-08T08:05:00+00:00,MEL,2023-12-08T09:10:00+00:00,732,
2023-12-08,scheduled,LST,2023-12-08T08:05:00+00:00,MEL,2023-12-08T09:10:00+00:00,5732,
2023-12-08,scheduled,AKL,2023-12-08T08:25:00+00:00,GIS,2023-12-08T09:30:00+00:00,4383,
2023-12-08,scheduled,HKG,2023-12-08T03:30:00+00:00,BKK,2023-12-08T05:15:00+00:00,526,
2023-12-08,scheduled,HKG,2023-12-08T03:30:00+00:00,KIX,2023-12-08T07:50:00+00:00,204,
2023-12-08,scheduled,HKG,2023-12-08T03:25:00+00:00,TPE,2023-12-08T05:05:00+00:00,6538,
2023-12-08,scheduled,HKG,2023-12-08T03:25:00+00:00,CTU,2023-12-08T05:55:00+00:00,720,
2023-12-08,scheduled,HKG,2023-12-08T03:25:00+00:00,ICN,2023-12-08T07:45:00+00:00,128,
2023-12-08,scheduled,HKG,2023-12-08T03:20:00+00:00,PEK,2023-12-08T06:30:00+00:00,768,
2023-12-08,scheduled,HKG,2023-12-08T03:20:00+00:00,SIN,2023-12-08T07:10:00+00:00,327,
2023-12-08,scheduled,ICN,2023-12-08T02:20:00+00:00,FRA,2023-12-08T08:20:00+00:00,8385,
2023-12-08,scheduled,ICN,2023-12-08T02:20:00+00:00,PQC,2023-12-08T06:10:00+00:00,979,
2023-12-08,scheduled,ARM,2023-12-08T06:30:00+00:00,SYD,2023-12-08T07:50:00+00:00,7015,
2023-12-08,scheduled,ARM,2023-12-08T06:30:00+00:00,SYD,2023-12-08T07:50:00+00:00,5154,
2023-12-08,scheduled,BDB,2023-12-08T06:45:00+00:00,BNE,2023-12-08T07:40:00+00:00,7155,
2023-12-08,scheduled,LHW,2023-12-08T03:20:00+00:00,TSN,2023-12-08T05:25:00+00:00,9111,
2023-12-08,scheduled,UFA,2023-12-08T01:35:00+00:00,SVX,2023-12-08T02:30:00+00:00,9024,
2023-12-08,scheduled,UFA,2023-12-08T01:30:00+00:00,SHJ,2023-12-08T05:25:00+00:00,932,
2023-12-08,scheduled,ARM,2023-12-08T07:10:00+00:00,CFS,2023-12-08T07:29:00+00:00,8252,
2023-12-08,scheduled,TAG,2023-12-08T01:45:00+00:00,PUS,2023-12-08T07:00:00+00:00,2152,
2023-12-08,scheduled,TAG,2023-12-08T01:45:00+00:00,PUS,2023-12-08T07:00:00+00:00,9921,
2023-12-08,scheduled,TRG,2023-12-08T09:45:00+00:00,AKL,2023-12-08T10:25:00+00:00,5128,
2023-12-08,scheduled,CEB,2023-12-08T01:55:00+00:00,MNL,2023-12-08T04:10:00+00:00,6510,
2023-12-08,scheduled,MNL,2023-12-08T05:05:00+00:00,HAN,2023-12-08T07:40:00+00:00,744,
2023-12-08,scheduled,MNL,2023-12-08T05:00:00+00:00,HKG,2023-12-08T07:00:00+00:00,352,
2023-12-08,scheduled,MNL,2023-12-08T04:55:00+00:00,TAG,2023-12-08T06:40:00+00:00,619,
2023-12-08,scheduled,MNL,2023-12-08T04:55:00+00:00,PVG,2023-12-08T08:50:00+00:00,7212,
2023-12-08,scheduled,MNL,2023-12-08T04:55:00+00:00,PVG,2023-12-08T08:30:00+00:00,212,
2023-12-08,scheduled,MNL,2023-12-08T04:50:00+00:00,NGB,2023-12-08T07:15:00+00:00,4020,
2023-12-08,scheduled,MNL,2023-12-08T04:50:00+00:00,OZC,2023-12-08T06:30:00+00:00,2889,
2023-12-08,scheduled,MNL,2023-12-08T04:50:00+00:00,BCD,2023-12-08T06:15:00+00:00,473,
2023-12-08,scheduled,MNL,2023-12-08T04:45:00+00:00,NRT,2023-12-08T10:25:00+00:00,190,
2023-12-08,scheduled,MNL,2023-12-08T04:45:00+00:00,TAC,2023-12-08T06:10:00+00:00,2981,
2023-12-08,scheduled,MNL,2023-12-08T04:40:00+00:00,BXU,2023-12-08T06:20:00+00:00,2967,
2023-12-08,scheduled,MNL,2023-12-08T04:35:00+00:00,RXS,2023-12-08T05:40:00+00:00,2203,
